total_tasks,completed_tasks,assigned_time_minutes,actual_time_minutes,productivity_score
12,1,2880,1743,71.09
5,3,1800,1691,78.58
10,9,4800,4536,96.33
15,3,7200,7673,49.53
12,4,4320,2694,84.14
8,6,3840,5155,74.8
20,11,4800,2628,100.0
18,2,8640,6832,57.25
13,10,3900,5067,76.94
14,9,3360,3600,75.9
19,18,7980,7882,97.34
14,11,4200,5432,78.07
10,4,3000,1853,88.76
15,2,6300,6611,46.12
16,1,5760,7904,32.9
18,2,8640,7419,53.25
10,6,3000,3910,66.69
13,2,5460,4155,61.79
14,1,6720,9591,32.31
18,6,6480,4390,79.04
9,1,3240,3492,43.78
11,6,3300,2151,94.09
13,7,5460,4110,85.45
7,6,2520,1359,100.0
17,2,8160,5118,70.83
20,13,8400,10421,71.24
12,9,3600,3538,85.7
19,16,5700,5784,89.95
6,1,2520,3168,41.82
19,14,6840,8804,75.29
12,0,2880,3154,36.53
9,4,4320,3844,71.62
13,11,3120,2275,100.0
20,19,7200,10319,84.91
9,5,3780,5464,61.01
16,5,6720,8342,50.97
9,1,4320,2987,64.52
12,4,5760,4674,69.29
17,2,7140,8535,40.52
20,20,9600,9100,100.0
20,7,8400,4205,100.0
7,3,1680,1729,64.58
9,5,3240,4027,65.52
11,5,4620,5796,59.16
5,2,2400,1958,73.03
16,6,5760,2888,100.0
8,0,2880,3007,38.31
20,11,4800,4163,79.12
17,10,6120,8460,64.23
12,11,4320,2673,100.0
13,10,5460,7572,75.0
19,5,4560,4192,59.3
15,5,6300,6777,57.18
7,5,2520,2324,86.23
8,3,3840,5508,50.39
10,5,3000,4487,56.74
15,6,5400,5081,66.51
20,17,6000,4965,99.34
12,5,5040,5588,61.08
7,0,3360,2329,57.71
19,3,6840,9973,36.91
11,5,3300,4512,56.53
18,5,5400,4845,61.25
19,19,7980,10214,91.25
5,4,1800,1179,100.0
16,7,3840,4693,58.98
8,1,2400,1423,74.96
10,1,2400,1710,62.14
8,6,2400,1893,95.71
17,14,8160,12026,76.55
14,0,3360,1983,67.78
7,5,2940,4035,72.0
16,2,3840,5225,36.9
18,3,4320,3019,67.24
11,3,4620,6408,45.2
6,0,2880,2800,41.14
7,4,3360,3207,76.19
13,9,3900,5248,71.26
20,19,9600,10142,94.86
16,7,6720,9745,53.83
17,9,7140,7560,69.54
9,5,2160,2920,62.92
13,5,6240,5599,67.66
17,16,5100,2610,100.0
17,15,4080,4670,87.89
8,0,3360,3041,44.2
5,4,1800,1760,88.91
9,8,3240,3553,89.81
17,2,4080,2532,71.51
13,4,4680,5526,52.34
9,4,3780,3071,75.9
19,19,5700,7051,92.34
19,3,5700,8023,37.89
5,4,2100,2950,76.47
20,0,6000,5138,46.71
13,8,4680,6674,64.97
15,11,6300,6928,80.37
15,13,6300,8624,81.22
17,2,4080,2958,62.23
16,2,3840,4683,40.3
14,11,4200,4710,82.81
12,7,5760,6375,71.14
17,9,6120,5001,80.71
18,4,6480,8287,44.61
20,1,8400,9024,40.23
17,15,7140,6526,96.7
20,3,8400,8756,47.37
8,0,3360,2610,51.49
16,12,3840,5183,74.64
11,8,3300,3486,81.5
17,7,4080,5249,55.8
16,2,4800,3702,59.36
8,8,2400,2533,97.9
15,9,4500,2618,100.0
10,4,3600,3930,60.64
12,8,4320,4641,77.23
9,5,3780,2521,93.31
6,0,2880,2514,45.82
15,6,4500,5667,55.76
13,3,4680,4956,51.62
20,15,8400,4935,100.0
19,18,6840,7604,92.82
11,0,5280,3913,53.97
13,1,5460,3276,71.28
17,2,8160,8724,44.47
9,5,3240,3267,73.0
5,5,1500,1948,90.8
11,9,4620,6925,75.78
7,6,1680,883,100.0
8,3,3840,2910,75.28
12,11,4320,4046,97.71
7,2,2100,2671,48.59
6,6,2520,1953,100.0
20,17,6000,3148,100.0
12,6,2880,3191,66.1
19,11,5700,4948,80.82
17,1,5100,6768,33.67
18,14,7560,10470,75.55
10,0,4200,4921,34.14
9,1,2160,1586,61.14
5,2,1500,1532,63.16
18,12,7560,10487,68.84
8,6,3840,5677,72.06
17,17,5100,6810,89.96
7,6,3360,3828,86.54
17,15,8160,10461,84.14
12,9,5040,5817,79.66
16,2,3840,2157,78.71
9,2,3780,2511,73.55
7,0,1680,2309,29.1
12,4,3600,2122,87.86
8,5,3360,3444,76.52
6,0,2880,1648,69.9
19,5,6840,6367,58.76
8,6,2400,3451,72.82
9,0,3780,4431,34.12
16,14,6720,7501,88.34
20,0,9600,11901,32.27
11,3,4620,2870,80.75
19,1,7980,5773,58.45
16,7,6720,4283,89.01
13,6,4680,2754,95.67
14,13,4200,2706,100.0
13,0,6240,6381,39.12
17,4,8160,6508,64.27
15,5,5400,5573,58.76
10,3,3000,2302,70.13
9,8,3780,3572,95.66
9,0,2700,3517,30.71
17,16,4080,4822,90.32
5,0,1800,1368,52.63
10,10,2400,3041,91.57
19,16,5700,4589,100.0
9,2,4320,6040,41.94
13,2,3120,2296,63.59
11,7,4620,3535,90.46
6,1,1800,1431,60.31
13,5,5460,4664,69.9
7,7,2100,3050,87.54
11,11,4620,5788,91.93
14,10,5880,8372,70.95
9,1,3240,3684,41.85
7,4,2940,3281,70.13
10,2,3000,1888,75.56
18,6,8640,6116,76.51
11,2,5280,7646,38.53
10,7,4200,3439,90.85
12,10,5040,3848,100.0
20,13,9600,7304,91.57
18,15,7560,8345,86.24
11,3,4620,5184,52.01
7,1,3360,4751,36.86
9,4,4320,6261,54.27
7,1,1680,2282,38.02
14,12,4200,5847,80.16
18,18,4320,5553,91.12
6,6,2880,2580,100.0
16,10,6720,8139,70.53
20,17,9600,14246,77.95
12,7,5040,4974,75.53
17,10,5100,7075,64.13
16,12,4800,4860,84.51
10,2,4800,5651,45.98
16,4,5760,3646,78.19
17,4,7140,5185,69.2
11,9,2640,3218,81.91
16,12,3840,2108,100.0
18,14,4320,5165,80.12
5,3,1800,1908,73.74
19,1,7980,11329,31.33
19,10,7980,5411,90.57
12,1,5760,5570,46.36
8,2,2400,1565,76.34
6,1,2520,2257,54.66
9,9,2700,3435,91.44
15,4,4500,5838,46.83
8,0,2880,2356,48.9
15,4,3600,5046,44.54
15,1,5400,4453,52.51
12,5,3600,5298,52.18
20,20,9600,13832,87.76
19,10,5700,5161,75.76
12,9,5040,5381,82.47
10,3,4200,4128,58.7
18,18,6480,3845,100.0
20,14,8400,6990,90.07
14,5,3360,3654,58.21
19,13,9120,6296,98.99
13,1,5460,4849,49.66
7,3,3360,3322,66.17
19,18,5700,4674,100.0
6,2,2160,2052,62.11
20,12,7200,9862,65.2
16,1,7680,8396,40.34
6,2,2160,3178,47.19
20,5,7200,4179,83.92
8,6,3840,3684,86.69
6,5,1440,1226,96.98
15,7,7200,5728,78.28
20,8,6000,6467,61.11
19,12,4560,5739,69.68
7,3,2520,2914,60.31
12,7,4320,2981,92.97
17,12,4080,5827,70.36
5,3,1800,1654,79.53
8,4,2400,2491,68.54
16,0,4800,5675,33.83
20,8,6000,5875,64.85
19,13,7980,5591,98.14
10,3,4200,5821,46.86
11,2,4620,3092,70.68
19,11,7980,5442,93.39
15,3,3600,4630,43.1
12,1,2880,3330,39.59
10,3,3000,1701,88.55
18,15,5400,6702,82.23
10,4,3000,4478,50.8
12,3,4320,3289,67.54
8,8,1920,1116,100.0
5,2,1500,916,89.5
17,1,4080,4339,41.14
10,9,4800,5904,86.52
18,2,7560,7461,47.2
9,5,2160,2158,73.37
19,6,6840,5198,71.58
14,9,6720,3610,100.0
20,8,7200,5450,76.84
19,11,7980,8830,70.89
13,9,3120,3012,82.97
5,3,1500,2130,64.17
10,1,3600,2840,56.7
12,2,4320,5186,43.32
17,16,7140,6279,100.0
13,6,4680,5444,62.08
8,7,1920,1082,100.0
15,1,3600,4339,37.19
6,0,2880,2406,47.88
14,2,3360,2590,60.46
13,2,3900,2055,85.14
5,4,2100,1876,92.78
11,6,5280,5172,73.56
18,4,8640,6511,66.41
15,11,7200,7967,80.15
18,12,8640,4761,100.0
11,0,5280,6056,34.87
6,0,2160,1485,58.18
9,6,4320,5938,69.1
19,7,5700,4650,71.14
9,5,2700,3605,63.29
14,8,3360,4086,67.18
15,5,5400,5983,56.1
5,3,2400,2534,73.88
14,0,5040,7302,27.61
12,11,5040,3462,100.0
8,6,2880,3803,75.29
11,4,3300,2699,70.73
18,16,8640,10431,86.47
10,1,4800,6490,35.58
19,2,9120,5775,69.48
15,1,3600,3537,44.71
18,4,7560,9781,44.25
8,5,2400,2600,74.42
10,7,4200,5017,75.49
14,5,5040,4825,63.21
10,6,3000,3104,74.66
18,14,6480,5412,94.56
17,16,8160,7689,98.92
16,15,3840,4184,92.96
17,8,6120,8644,56.56
13,7,3900,4667,65.73
8,6,1920,2520,75.48
16,6,6720,8068,55.82
19,8,5700,8204,53.05
15,7,6300,4787,80.64
18,15,7560,7001,93.19
17,15,6120,3582,100.0
5,2,1200,980,72.98
9,4,2160,3087,54.66
6,2,2520,2915,54.58
11,5,3300,2780,74.75
8,5,2400,1292,100.0
9,1,2160,1509,63.92
9,4,3780,3516,69.67
18,11,6480,4537,93.8
8,8,2400,3017,91.82
7,1,2100,2920,37.34
19,15,5700,5918,85.89
6,3,2520,2499,70.34
13,4,6240,7508,51.71
9,1,4320,2483,76.26
8,1,3840,3627,49.85
10,0,2400,2914,32.94
20,18,9600,9734,93.45
12,9,4320,4121,86.93
15,3,7200,8100,47.56
8,2,3360,1813,89.13
16,2,3840,4077,45.17
10,2,3000,2146,67.92
5,3,2400,1482,100.0
20,20,4800,6601,89.09
10,10,4800,5569,94.48
20,4,9600,13961,39.51
17,17,6120,6854,95.72
9,3,4320,4756,56.33
20,17,6000,7821,81.69
7,7,2100,2695,91.17
7,7,2100,1886,100.0
7,3,1680,1663,66.12
13,7,4680,5147,68.68
14,8,5040,5759,69.29
20,1,8400,8404,42.98
12,5,4320,6164,53.03
14,8,5040,7436,61.4
19,8,5700,4693,73.85
9,5,2700,3562,63.65
15,1,5400,6365,37.94
11,11,5280,4279,100.0
15,8,6300,8347,62.19
17,9,8160,5709,88.94
10,7,4200,2371,100.0
10,3,4200,3367,67.9
10,6,2400,3254,65.5
19,13,5700,2929,100.0
6,6,2880,4287,86.87
17,16,8160,11728,84.3
17,5,4080,5076,49.8
7,4,2100,2711,65.27
8,8,3840,5034,90.51
19,8,5700,5338,67.98
10,6,3000,1723,100.0
18,14,7560,9065,80.03
6,4,2520,2794,76.08
20,9,9600,12994,56.55
17,6,8160,8301,60.5
11,11,4620,5415,94.13
19,6,7980,10384,49.69
12,2,5040,3127,74.47
13,2,6240,8640,38.12
18,18,8640,7185,100.0
16,15,7680,7547,96.95
17,4,5100,4614,58.33
16,11,4800,2919,100.0
9,3,3780,5466,47.66
12,6,5040,3026,96.62
18,17,7560,9290,89.22
19,2,6840,9600,34.82
6,0,1440,1831,31.46
7,0,2520,2412,41.79
16,4,7680,11495,41.72
8,5,2400,1892,88.24
10,8,3600,4281,81.64
20,11,8400,4649,100.0
5,1,2100,1721,60.81
14,12,4200,2246,100.0
10,4,2400,1461,89.71
14,13,4200,2257,100.0
13,12,4680,4472,97.25
19,10,4560,4552,71.65
8,2,1920,2301,48.38
9,9,2160,1620,100.0
9,9,2700,2116,100.0
8,4,3840,3008,81.06
7,4,2520,3329,64.57
5,1,2400,3054,43.43
18,9,7560,6211,78.69
13,7,3900,2392,97.53
13,6,4680,5182,63.82
17,11,4080,2687,99.56
12,4,5760,3250,90.89
11,11,3960,2762,100.0
16,4,7680,8354,51.77
8,0,2400,3463,27.72
11,4,3960,4863,54.39
18,11,4320,5129,70.36
6,3,2520,3335,60.22
13,8,5460,4589,84.52
15,6,3600,4942,53.14
16,10,3840,4980,68.34
16,10,4800,3915,86.54
14,14,5880,7762,90.3
18,7,5400,5997,59.35
17,17,8160,10895,89.96
8,5,2880,1470,100.0
19,15,5700,6675,81.53
7,5,2520,1608,100.0
6,0,2160,1674,51.61
5,5,2100,1481,100.0
18,14,5400,3009,100.0
15,6,5400,3691,82.52
10,3,2400,3085,49.12
18,2,5400,5424,46.49
14,13,5040,7323,83.24
9,8,2700,3848,81.4
6,0,1800,1146,62.83
11,11,4620,4911,97.63
13,13,5460,2788,100.0
19,6,6840,9375,48.13
6,1,2880,2481,56.43
7,2,2100,2315,53.43
5,4,2400,2024,95.43
16,14,6720,6450,94.17
9,4,2700,1384,100.0
12,5,2880,2653,68.42
8,5,2880,2118,91.89
18,12,5400,4132,92.27
19,13,6840,7417,77.94
6,4,2160,2292,77.7
17,16,5100,7206,84.78
11,1,2640,1443,78.64
18,15,7560,7425,90.73
13,12,5460,4909,99.87
9,0,3240,4699,27.58
8,0,3840,4588,33.48
8,3,3840,5421,50.83
10,7,3000,3419,77.1
7,0,3360,4334,31.01
5,1,2100,3042,39.61
17,11,6120,7614,70.97
13,10,6240,4625,100.0
12,12,5040,4700,100.0
20,1,7200,6865,44.95
6,1,1440,981,68.72
16,12,4800,6057,76.7
7,0,1680,1036,64.86
8,2,3360,3967,48.88
6,2,2160,2054,62.06
13,13,4680,2495,100.0
16,3,3840,2853,65.09
20,11,7200,4957,91.1
6,5,1800,2014,85.75
9,4,4320,2842,87.47
11,2,3960,5171,41.54
10,6,4800,5377,71.71
12,5,3600,5356,51.89
7,0,2520,3131,32.19
7,1,2520,3221,39.87
8,3,3840,2992,73.84
16,12,3840,3394,90.26
18,12,8640,8374,81.27
12,8,3600,3175,85.35
6,5,2880,1624,100.0
7,4,2520,2202,80.06
7,0,2520,2943,34.25
19,6,6840,6334,62.14
16,8,4800,3399,86.49
16,12,6720,4042,100.0
20,12,8400,10005,69.58
7,1,3360,3619,45.71
9,2,2700,2014,66.96
12,12,2880,1654,100.0
6,2,1800,1767,60.75
9,4,2160,1981,70.28
7,2,2940,3851,47.68
20,12,8400,6767,85.65
7,4,3360,3323,74.73
17,2,6120,5991,47.92
16,6,4800,6162,53.66
7,0,3360,4259,31.56
13,0,3120,3625,34.43
16,13,6720,3570,100.0
15,9,6300,3716,100.0
10,1,2400,1415,73.84
15,11,7200,7476,82.52
5,5,1500,1730,94.68
10,6,4200,5840,64.77
15,7,5400,4458,76.45
6,5,2160,1748,99.43
14,9,5040,6489,69.64
10,9,3600,3995,90.05
14,9,5040,5513,75.14
20,17,9600,5517,100.0
7,5,2940,4230,70.66
8,5,2880,1885,98.61
6,2,2880,3677,51.33
12,5,3600,4245,58.92
9,2,3780,4314,48.38
9,4,3780,4874,57.69
20,12,4800,4691,76.93
17,16,6120,8084,86.75
13,6,3900,5565,55.72
17,11,5100,4073,88.91
20,3,9600,11438,42.57
11,1,2640,1640,69.84
8,2,2400,2696,50.61
7,1,2940,1873,71.36
10,0,4800,5178,37.08
7,1,1680,1859,44.72
10,8,3000,2214,100.0
5,3,2400,2204,79.56
15,4,7200,5495,68.41
20,13,9600,13423,67.61
11,2,4620,2667,80.2
17,1,8160,6010,57.84
14,4,6720,5259,68.26
13,3,6240,3669,81.88
18,3,5400,4194,61.5
9,2,3240,2574,63.68
17,5,4080,5563,46.98
9,5,3780,3607,75.25
7,1,2520,1569,72.82
11,9,5280,4000,100.0
12,4,4320,6339,47.26
5,4,1800,1516,95.49
14,11,3360,3079,90.79
9,3,3240,3290,59.39
20,0,6000,5008,47.92
19,5,5700,3626,78.67
12,8,5760,3039,100.0
11,5,5280,4242,77.06
14,6,4200,5067,58.87
5,1,2400,2626,48.56
14,8,5880,5111,80.3
18,13,8640,6566,95.97
11,7,4620,2445,100.0
10,1,4800,5220,42.78
14,9,5880,7009,72.13
13,12,3120,2935,97.91
9,3,3780,5331,48.36
19,0,9120,13488,27.05
18,0,7560,9720,31.11
16,14,7680,5165,100.0
7,0,3360,4920,27.32
12,12,5760,3946,100.0
11,4,3300,3691,57.58
12,9,5760,7479,75.81
8,2,2880,1782,79.65
17,5,4080,3040,71.33
15,3,4500,4999,48.01
7,0,2520,1939,51.99
15,14,4500,6255,84.78
12,0,3600,3838,37.52
12,7,5760,7892,64.19
17,3,6120,4266,67.97
5,0,2400,2924,32.83
17,16,7140,8678,89.38
20,20,6000,7496,92.02
20,17,8400,5562,100.0
13,3,6240,8519,43.15
19,1,5700,7765,32.52
19,6,5700,8045,47.29
6,6,2520,2332,100.0
19,9,6840,9556,57.05
12,2,5040,5714,45.28
15,3,4500,4057,56.37
19,13,7980,5237,100.0
17,11,8160,12026,65.96
16,11,5760,8309,68.98
9,2,3240,3962,46.04
18,8,5400,7765,54.48
9,8,3240,1794,100.0
13,9,3120,4581,68.78
9,5,3780,3468,76.93
13,12,3900,3949,94.89
9,2,2160,1533,69.69
8,8,1920,2021,98.0
10,3,3000,1637,91.3
18,11,4320,3875,81.26
13,1,3120,4650,31.45
17,11,7140,10222,66.76
12,3,2880,4160,42.69
13,12,4680,6454,84.39
17,13,5100,3862,98.7
6,2,2520,3717,47.12
12,10,5040,6445,81.28
6,4,1440,1945,69.61
10,4,4200,5106,56.9
13,1,4680,5759,37.12
15,14,5400,4435,100.0
17,0,6120,3888,62.96
20,11,8400,12591,59.69
8,7,1920,1952,91.84
17,0,4080,2471,66.05
5,2,1200,973,73.33
5,0,2400,1712,56.07
15,2,5400,6904,39.29
6,1,2520,3123,42.28
17,3,7140,7257,49.94
18,1,7560,3946,79.97
5,1,2400,1879,63.09
15,8,5400,2919,100.0
7,6,3360,4570,80.84
7,5,2940,1795,100.0
6,0,2160,1537,56.21
9,8,3780,2825,100.0
11,2,3300,4590,39.67
7,3,2520,2536,65.46
8,0,1920,2722,28.21
11,9,3960,4758,82.38
11,2,4620,3820,59.29
12,10,5760,3500,100.0
20,16,6000,4290,100.0
13,4,4680,6961,45.35
10,2,4200,3160,65.16
13,13,3120,3492,95.74
17,1,5100,3531,61.3
20,19,9600,9745,96.4
16,8,6720,3640,100.0
5,2,2400,2919,56.89
5,5,2400,1573,100.0
5,1,1200,1261,50.07
5,5,1800,1472,100.0
16,10,5760,7308,69.03
19,0,9120,4608,79.17
19,8,6840,4142,91.32
11,8,5280,4764,87.97
17,12,4080,5650,71.24
13,6,5460,4724,73.92
15,3,3600,4330,45.26
18,15,7560,4370,100.0
12,7,4320,3775,80.77
12,12,4320,4628,97.34
6,4,2880,3839,70.01
19,9,7980,4953,92.87
16,12,5760,6593,79.95
17,7,5100,3914,76.83
14,10,6720,6402,84.84
8,8,2400,1315,100.0
6,0,1440,1493,38.58
9,8,3240,4323,83.31
9,0,2700,3319,32.54
18,11,8640,5538,99.07
7,3,3360,1758,100.0
5,1,2400,1462,77.66
10,7,3600,4167,76.56
7,6,1680,2372,79.76
18,18,7560,3861,100.0
9,4,2160,1491,84.61
18,13,4320,3455,93.35
11,11,4620,5823,91.74
6,0,2160,1567,55.14
8,5,1920,2401,69.49
11,2,5280,7419,39.38
5,1,2400,2646,48.28
14,13,5040,6005,89.29
8,0,1920,1010,76.04
10,7,4200,3279,93.24
17,16,4080,5148,88.17
18,17,5400,6595,89.42
16,3,7680,6250,60.4
6,2,2160,3097,47.9
11,8,3960,3742,85.97
6,4,1440,1596,76.09
20,16,4800,4776,88.2
9,4,2700,2355,72.53
14,10,4200,3698,88.29
19,2,7980,5915,60.28
16,15,3840,5622,83.57
8,7,3360,3523,90.65
17,7,4080,5299,55.5
10,7,3000,3048,81.37
12,4,5760,7185,52.07
7,1,2520,2366,51.17
15,5,6300,6359,59.63
13,12,4680,6231,85.43
17,12,4080,2386,100.0
12,3,4320,4445,53.88
12,10,4320,5766,79.97
8,3,3360,1815,96.55
8,2,3360,4787,43.08
11,7,4620,2931,100.0
5,2,2100,1089,100.0
7,1,1680,2442,36.09
7,0,3360,3059,43.94
18,8,4320,4267,67.16
11,4,3300,2163,82.84
12,2,5040,6338,41.81
9,0,2700,2192,49.27
20,8,6000,8311,52.88
19,11,9120,12710,63.44
19,7,9120,6088,82.03
9,9,4320,5687,90.39
10,8,4200,2538,100.0
14,10,5040,6476,73.99
9,6,3780,2042,100.0
20,11,7200,7680,70.5
10,0,4800,2626,73.12
9,2,3240,2917,57.76
10,0,4800,4459,43.06
16,4,3840,4960,45.97
7,1,1680,1869,44.53
6,5,1440,1279,95.04
18,9,6480,9068,58.58
6,1,1440,2144,36.87
15,12,3600,5103,76.22
12,6,5040,5971,63.76
12,10,2880,2371,98.59
14,8,6720,4103,99.8
13,13,3120,3224,98.71
6,3,2520,3046,63.09
5,2,1800,1005,95.64
16,4,3840,5016,45.62
17,1,6120,4981,52.68
11,3,4620,6408,45.2
14,8,5040,4884,75.56
17,17,5100,6925,89.46
9,1,3780,3031,56.55
11,7,3300,2486,91.28
9,9,3780,3827,99.51
12,10,4320,2600,100.0
20,18,9600,7751,100.0
13,2,4680,4185,53.96
14,5,5040,6485,52.52
15,7,3600,2849,78.54
20,4,7200,9480,42.38
18,2,8640,10014,41.18
6,5,1800,1091,100.0
18,8,7560,10413,55.71
19,19,5700,6576,94.67
6,6,2880,2306,100.0
11,9,3300,3764,84.16
14,5,6720,7250,58.5
17,11,7140,5910,87.15
9,5,2160,1910,78.57
11,3,5280,4607,62.21
8,8,2400,1334,100.0
19,17,7980,11188,82.21
12,12,3600,2859,100.0
20,16,8400,4731,100.0
20,5,8400,10155,48.09
9,2,3240,2009,77.84
7,4,2940,3587,67.07
20,12,7200,9940,64.97
19,17,4560,4874,91.11
18,18,7560,7455,100.0
20,12,8400,6968,84.22
19,3,9120,11080,42.4
6,0,2160,3184,27.14
18,15,7560,5340,100.0
15,10,4500,2597,100.0
10,1,3600,4126,40.9
13,2,5460,3528,71.14
9,6,3780,3500,83.2
5,3,2100,1792,82.88
19,4,9120,9367,51.58
8,2,1920,2230,49.44
13,1,5460,4166,57.04
5,5,2400,1570,100.0
13,5,4680,3057,84.31
8,8,2400,1209,100.0
20,4,9600,5864,77.48
11,6,2640,2632,72.85
17,13,6120,4181,100.0
19,10,4560,3144,89.59
10,4,4200,5339,55.47
18,3,4320,2771,72.36
13,0,6240,7342,34.0
10,9,3600,4618,85.18
8,2,3360,4291,46.32
17,5,5100,4734,60.74
12,2,3600,4015,45.87
14,0,5040,3265,61.75
14,12,4200,3710,96.71
20,15,7200,7144,85.31
12,3,5760,7030,47.77
12,12,4320,5782,89.89
19,9,5700,6638,62.77
17,15,7140,6666,95.79
5,1,2100,1768,59.51
7,5,2520,3426,72.28
12,6,3600,2856,80.42
9,4,3780,5375,54.8
5,0,1800,1090,66.06
18,7,6480,5307,72.17
10,8,4200,5159,80.56
19,11,6840,7870,69.5
13,11,4680,6597,79.15
11,8,3300,3054,86.86
11,9,3960,4042,88.28
9,5,3240,2074,95.82
9,0,3780,5400,28.0
19,3,5700,6908,42.48
9,0,2700,3634,29.72
20,10,8400,11303,59.73
19,15,4560,5982,77.86
20,9,4800,5478,62.05
6,4,2520,3499,68.81
15,11,6300,5780,87.6
18,1,4320,2604,69.69
5,0,2100,2357,35.64
16,1,7680,7146,46.74
11,7,4620,3226,95.47
20,13,6000,4561,91.62
7,7,2520,2072,100.0
16,11,3840,2635,99.54
8,7,2880,1513,100.0
20,13,7200,10099,67.52
7,2,3360,3194,59.22
16,16,7680,4847,100.0
6,5,2880,3019,88.16
14,5,5880,7644,52.2
7,3,3360,2804,73.65
12,8,2880,2981,78.64
10,2,3600,4710,42.57
8,3,3360,2880,69.17
12,11,3600,5173,82.84
15,14,5400,6686,88.31
9,5,4320,3133,88.49
14,11,6720,8557,78.56
13,0,3900,5529,28.21
7,6,2520,3291,82.06
16,12,6720,7030,83.24
13,13,4680,6068,90.85
8,5,3840,3571,80.51
14,11,5880,6910,81.18
11,6,5280,4869,76.1
7,5,2940,1845,100.0
6,3,2880,1501,100.0
8,1,2400,1329,79.73
14,13,5880,6132,94.07
16,7,3840,3003,77.4
5,2,1800,1629,68.2
15,8,4500,2759,97.24
11,8,2640,2974,79.14
8,5,1920,1603,85.41
8,2,3840,3369,60.59
8,3,2400,3303,51.56
10,4,3600,5264,51.36
19,8,5700,7625,55.16
9,4,3780,5327,55.05
19,17,7980,10361,84.49
16,3,6720,4898,66.13
13,7,6240,5194,80.36
13,5,3120,2596,71.15
9,7,4320,4784,82.79
19,6,6840,7648,54.72
14,3,4200,4058,54.26
17,16,5100,7324,84.32
12,3,2880,1644,85.07
17,13,6120,3372,100.0
18,5,8640,6899,66.76
8,5,1920,2017,75.58
18,8,4320,6387,53.72
12,2,5760,7792,39.57
10,10,3000,4190,88.64
13,1,5460,6889,36.32
12,0,2880,3447,33.42
20,0,7200,4222,68.21
19,0,9120,4948,73.73
17,10,5100,6190,68.25
16,11,3840,5109,71.31
7,2,2520,3492,46.01
13,7,5460,4976,76.2
11,8,4620,2379,100.0
16,12,7680,7449,86.24
17,13,5100,6733,76.18
16,14,4800,4008,100.0
14,3,4200,4998,46.47
8,1,2880,3847,37.45
5,2,2100,1288,89.22
9,8,3240,4251,83.82
15,3,4500,6218,40.95
18,6,5400,4803,64.97
5,0,2400,3320,28.92
20,20,9600,6583,100.0
6,5,2880,1468,100.0
16,6,3840,4560,56.18
14,9,5040,7084,67.03
7,6,3360,3612,88.64
11,6,4620,4274,75.97
7,2,1680,894,92.31
11,8,2640,1463,100.0
7,3,3360,3694,62.1
6,5,2160,2635,82.79
11,10,5280,4682,99.65
12,4,5760,4647,69.58
5,3,2400,3062,67.35
13,9,6240,4791,93.64
8,4,1920,1603,77.91
18,11,8640,8078,79.45
17,2,6120,4665,59.53
11,6,3960,3359,79.88
20,8,6000,7508,55.97
9,8,3780,4740,85.23
15,13,5400,6543,85.01
15,5,4500,5510,52.67
5,5,1500,881,100.0
18,8,4320,5796,56.48
7,2,2100,1394,77.4
6,3,2880,3629,61.74
13,13,5460,4812,100.0
9,0,4320,6148,28.11
11,6,3300,4351,63.07
11,1,2640,1604,71.29
18,6,4320,6058,48.52
19,0,4560,4038,45.17
7,3,2940,1961,85.68
16,14,7680,8683,87.88
19,4,5700,2858,92.41
9,8,3780,5351,81.59
7,4,2100,2247,71.67
20,1,8400,5297,66.43
12,8,5040,2859,100.0
20,16,7200,8615,81.43
6,2,1800,1042,89.1
13,5,6240,4291,81.25
14,0,3360,3209,41.88
10,9,4200,4274,93.31
6,5,1800,1228,100.0
8,3,3360,3330,62.86
14,13,5040,7429,82.85
12,7,4320,4799,71.01
11,10,2640,1514,100.0
9,4,2160,1178,100.0
12,0,3600,3447,41.78
6,1,2880,1512,86.19
7,5,3360,2215,100.0
13,9,6240,4340,99.05
8,2,1920,1695,60.31
11,3,5280,4627,62.01
17,5,7140,7664,54.91
19,13,9120,6263,99.3
18,3,4320,6440,36.83
14,12,5040,6466,82.61
16,1,3840,3185,51.98
10,9,4200,2445,100.0
16,6,4800,5183,59.54
9,2,3780,3539,56.06
6,5,2160,2997,78.83
8,7,3360,2410,100.0
20,14,7200,8135,77.4
8,0,3360,1745,77.02
7,3,2520,1302,100.0
19,7,4560,6619,49.66
18,7,7560,8111,60.62
11,9,3960,5697,76.9
11,3,3300,2463,69.96
16,2,7680,6828,52.49
6,5,2520,2440,91.31
5,4,2100,2189,86.37
18,15,8640,7595,95.5
20,17,4800,4862,90.49
13,1,3900,5846,31.3
8,7,2880,2310,100.0
5,5,2100,3088,87.2
5,1,2100,1641,63.19
5,4,2400,2836,81.85
7,3,2940,3656,57.88
6,5,1440,960,100.0
17,3,5100,6301,42.96
19,19,7980,5263,100.0
20,3,6000,5835,50.13
11,11,2640,3602,89.32
16,16,6720,9232,89.12
14,8,6720,8175,67.17
12,10,5760,6640,84.7
10,8,2400,2994,80.06
19,19,6840,4232,100.0
7,0,2940,2229,52.76
9,3,4320,4522,58.21
15,14,6300,5992,98.06
5,0,1800,2171,33.16
8,7,2880,4156,80.22
11,9,2640,3834,76.63
17,5,4080,2198,91.9
16,6,7680,5674,76.64
8,3,3360,1942,91.71
7,4,1680,2223,64.52
